Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
149143,-0.768364947,0.075759343,0.173801165,0.958531961,-1.462228973,-1.554378079,-0.61750769,-0.23695914,0.833224528,0.529729904,-1.312309472,-0.046138366,0.927300192,0.319245113,-0.902381487,-2.305279087,-2.175802644,-1.278968924,0.497930396,0.177162606,0.169959871,0.791162991,0.512297548,1.350535836,-1.385819229,1.920729105,-0.94084737,-0.622462257,3694.091285,0
11938,-1.446128033,1.341431975,1.993862939,-0.044005545,-0.137741099,-0.667684655,-1.145577535,-0.805860955,-0.665605578,-0.760651829,1.889776888,0.434278161,-0.472826421,0.326645099,1.150506576,-0.017128891,0.088319651,0.715912464,-0.267544797,-0.119331791,-0.029757101,3.149152918,-1.437980718,-0.237592701,1.038570707,1.860723145,-0.633470417,0.871140615,3982.551986,0
166267,0.094993751,-0.692754858,-0.455460384,-0.340512045,-1.473758901,0.53430205,0.899786851,0.7841951,0.688498466,-1.197238839,1.903634271,-1.38910198,-0.623001316,0.106753966,1.615119564,-1.756650599,1.269347968,-0.256178796,-0.927452474,2.398319095,-1.181445769,1.14570615,-1.081270704,-1.03858375,0.673319652,0.024181424,0.419921167,-0.280672522,3565.083226,0
91680,-0.360473404,-1.508187854,-0.050169268,-0.014319443,-0.295687717,-1.154822868,-0.496579954,0.815905989,-0.243599508,2.059542822,1.021045707,0.883046322,-0.255983925,1.470176723,0.439328442,-0.703478168,-1.314774319,1.128243853,0.925188088,-2.022298912,1.426100361,1.093998057,-1.297096268,0.566643184,0.375827693,0.834670335,-0.23850361,-0.66880587,4980.393932,0
4000,0.511415501,-1.156978475,-1.250073518,-0.417508074,0.70812986,-0.675800853,1.111386925,0.651833732,1.523368553,0.18752976,0.98751305,0.543040544,0.49813719,1.714326835,-1.635686419,0.20964738,1.780915964,0.517364578,-1.324470903,-0.160487184,-0.92896685,-0.355257834,-1.129530107,0.308079103,-0.658336492,-0.032369013,-2.045181909,1.68096821,2396.808872,0
101042,0.317471935,-0.023024854,0.612240015,-2.030642571,-0.161679927,-1.249476489,0.529282992,0.829790814,-0.313322592,0.938350313,0.754368422,1.673207511,-0.572595236,1.792322252,0.673399124,0.86862444,-2.058942839,0.393762825,-0.147753762,-0.017427646,-0.405009171,0.107278719,2.642125985,-0.317347978,-0.403354784,-0.772311153,2.565293015,-0.746071126,2807.166041,0
93610,-0.031918495,-0.728678067,0.398094779,0.011925981,-0.220053507,-0.652901985,-0.02278063,-0.97172756,-0.542386264,0.209496248,-0.739297436,-0.832736904,0.852918342,-0.176067812,1.654528307,1.021991283,0.397006957,-0.793759521,0.890324188,-0.110920922,-0.004269679,-0.356476055,0.530758027,-1.01118695,2.072600957,0.073720326,-0.163303547,-0.79090313,2045.553121,0
103691,-0.061043425,-0.292008546,1.488394678,-0.320746389,0.027770079,1.342709439,0.809628278,-0.507435113,1.471487665,1.050317406,0.290728749,-0.584976103,-0.482012599,0.106080496,-1.118494896,-0.193031517,0.829761122,0.070192871,0.915037273,-1.444708935,0.537157012,-1.310364212,-1.848058572,0.342036241,0.385181933,0.140878037,2.149768436,-1.117735884,4869.941788,0
38304,-0.735858449,-0.45403358,1.111622152,-0.954457013,0.077767469,0.357575891,-0.943461579,1.11986663,-0.576838244,0.079178463,-0.503780449,-1.784182647,-0.559563466,1.378280814,0.845846966,0.990516491,1.468215672,0.755598196,0.427526006,-1.854368437,-0.288232143,-0.429086188,-1.572047907,0.856478762,-0.528710561,1.489430579,-0.402290396,-0.447463536,4613.858999,0
69449,0.083347071,0.990238454,0.351406669,1.097429831,0.693751921,-0.576989267,-0.780404278,0.356233123,0.212832607,0.587113449,-2.589752195,-0.823598345,2.346449357,-0.651713373,-0.188008492,-0.062617062,0.459010924,0.116557643,-0.880077658,-1.540911035,1.436900824,1.135227475,0.080687136,-1.591304726,0.743450319,0.095034507,-0.246280436,0.158438435,4933.197264,0
82986,0.881284781,-0.586965687,-0.4700715,0.669438013,0.699815723,1.220471123,0.713597489,0.056167256,-0.569632804,-1.109530357,1.119269674,1.434304153,-1.234584119,-0.429755412,1.243845226,-0.712189803,-0.325257955,-1.357586839,0.160544388,0.862459571,0.055502977,0.382013783,0.168154522,0.043892515,0.843713681,1.704638345,0.92752121,-0.163019109,4924.471122,0
151836,-0.973446741,-0.377342077,0.204668438,2.438856707,1.421695883,0.025665238,-2.195672441,-0.251892751,0.924096713,-1.765121085,0.554650058,0.295062864,0.781718039,0.0208496,-1.157771809,0.373305087,0.168086781,0.985447072,0.355634108,-0.01692536,1.666203986,-1.166589032,-0.635992045,0.589966134,1.81326451,-0.160781483,-0.299049559,0.388649769,4477.388467,0
108940,-0.005397376,0.717283581,-0.111013462,0.834828501,0.167616986,0.133655501,0.01461118,1.267898795,1.296879671,-0.476477841,-1.317219275,-0.726356915,-1.80643967,-0.019290558,-0.433667199,-0.917499242,-0.682372155,0.755886175,-0.441843872,-1.759242821,-0.919932601,-0.107855506,1.68909079,1.800269086,0.065566946,-0.566939454,0.401780809,-1.580087993,4654.456763,0
38494,1.038388756,-0.564981911,0.953397533,-0.643435067,-1.660724495,1.142775267,0.590502319,-1.770433903,-0.674528078,-1.425793871,-0.360287589,0.133091361,0.658177699,-0.286403975,-1.567921855,-0.133191829,-1.989683229,-1.50066511,0.37659461,1.43182383,0.528060872,-0.785578917,-0.890031488,0.066800318,0.732477805,1.489434307,-0.328992247,-0.039082661,600.285983,0
3373,0.505424093,0.423212374,0.82623149,-0.905789379,0.8579486,-0.34262113,1.310882727,0.294072963,0.546338856,-2.116981761,1.052190388,-0.06155042,2.691794674,-0.93497995,0.339537081,-0.478703653,-0.241994025,0.125848391,-1.477747226,1.963251705,-0.738950812,0.466212515,0.929177377,1.554843369,0.531408067,1.394714058,-0.477986295,-1.425111557,868.4666478,0
143233,1.309472896,0.331485262,-0.296415444,-0.494305601,1.349824459,0.916240463,1.515479666,-0.066611356,0.639156957,0.301747682,0.131940241,-1.909131104,1.057042261,0.854261134,0.553102251,-1.550041704,0.491140022,0.815283078,-1.753403535,0.30119066,-0.156126639,-0.684130801,0.812904881,0.838406302,-0.714381451,0.076942538,1.536397397,-0.440138253,4426.052714,1
97532,-0.56814233,0.141765859,-1.46199378,-0.666628616,2.461695017,0.844928642,-0.130286249,-1.252516192,0.126200506,-1.769361401,-1.698779308,-1.728156917,1.338068989,-0.387386875,0.343967869,0.329568349,1.025731663,-0.599570627,-0.64220427,0.427083275,-1.332327174,-0.554998253,2.403242339,0.858803843,-1.365845555,0.342321589,-1.206475217,-0.237844888,3634.27551,0
92658,-1.830768448,-1.134396383,1.3333873,0.108783364,1.451705881,-0.145544974,0.770266528,1.616641179,1.525591153,0.949495655,-1.213187837,1.106774625,-0.096082386,0.156355523,-0.515720759,0.143996898,-0.485794263,-1.325031316,0.693105516,0.088890641,1.374807166,-1.285521539,2.445980686,-0.80565921,0.621492441,0.285269167,-0.510302354,-0.031423864,4375.06857,0
123633,0.200651804,1.229774225,0.581873957,-1.538797377,-0.49029841,-1.396193316,-0.804350158,-2.690606388,1.518026292,1.441185567,1.857284188,0.736610764,0.942268439,-0.00702542,-0.43941381,1.150511571,1.477167911,-1.074735826,0.860226976,-0.627110938,1.374261227,1.6646241,0.694027158,2.477076163,0.692428655,0.211348526,1.825946622,0.359100095,3850.397545,0
100386,0.362570815,2.220683797,-0.319490071,0.647286564,0.187184027,0.012691764,-0.443486439,0.12125475,-0.85264491,-1.442989729,0.065860256,-1.484529926,0.248657923,0.675402772,-0.327203,-1.868466262,-0.167970842,-0.108886009,-1.27920219,-1.830304269,1.225885292,-0.052270321,0.036113423,0.062499866,-2.432117112,-0.37157158,-0.329438649,-1.261911717,698.7781813,0
27350,1.368421954,0.008828138,0.542873348,0.091196369,-0.270626747,1.137253247,1.367660514,0.528461892,1.208658108,0.288665617,1.05851659,-0.12686678,2.025963603,0.456245872,0.885314588,-0.713295442,0.478565549,0.930618145,1.467877277,-1.082593764,0.961673962,-0.113257585,0.357304973,0.203543172,0.52992242,2.395988933,-1.471134602,-0.448569852,4582.911948,0
93008,1.188145735,-1.046354873,0.074861306,0.532464308,-0.406526925,0.819768069,-0.039904312,-0.975060725,0.50661566,1.857934145,1.838338503,-0.715704833,-1.106635313,-0.25528594,-1.45263781,1.12799899,0.745925387,-1.087298583,0.089986011,-0.054299764,2.745835945,0.333673065,0.614615175,0.019706155,-0.079026737,-0.399948618,0.614852706,2.285250241,3856.371396,0
94297,0.536743623,0.029102708,1.318617926,-1.144146477,-0.113485391,1.710250391,0.159677762,0.277260294,0.24400763,-0.471979438,-0.458855608,1.088837765,1.187484312,-0.41496259,-0.340558778,0.529570093,0.053400649,-1.079755551,-1.548532254,0.575491029,0.211530795,0.406496821,-1.859959781,1.239985718,0.435633017,0.556054069,-0.035535059,-0.078318314,2854.460182,1
25351,0.765390214,0.989860141,-1.929780232,0.24668877,1.285743102,-0.490400207,-1.03313624,-0.224482154,-0.232191995,0.610846456,0.352051511,0.447569178,0.427702735,-0.110744458,-1.472326475,0.724372538,-0.090617227,-0.303428273,0.303573406,-0.231992174,1.686286775,-0.685312387,-1.498163336,1.9586162,-0.481297908,0.190369029,0.449516212,-0.192866691,2662.275481,0
88668,-0.191821458,-0.615187676,-0.397190967,1.299176581,-1.589171285,0.779300473,0.422567165,0.988049315,-1.482291823,2.392903508,-1.966638933,-1.104604954,-0.912806471,-1.109799412,-0.409233074,1.451746922,1.557125971,0.687638557,1.272244887,-0.094914068,-0.009859549,0.236472981,0.97478532,0.659623877,1.454432396,-2.517878711,0.065650705,-1.924076372,2869.41958,0
114585,-1.219114611,-0.128899184,1.599054515,-0.860507251,-1.002545632,-1.006287754,0.754054285,3.513676313,0.283021619,-1.677148877,-0.607059485,0.120240834,-0.27445974,-0.804272317,-0.014223396,-0.764440741,-1.699013643,1.75380204,-0.484754855,0.044072924,0.610270116,0.092127429,1.366568583,-0.38377016,1.030001173,0.117801273,-1.105268977,0.1673572,1952.694299,0
146377,0.117721217,0.340654136,0.563198403,-0.887855707,1.219493023,0.201583961,0.723022904,0.33859375,0.307867587,-1.019284115,0.575749218,-0.041110732,-1.600950491,0.530502438,2.100460909,-0.864202544,0.042413552,0.087915635,0.977083663,0.106023044,0.823467259,1.02166201,1.487343534,1.698380068,-1.389173649,-0.281497307,0.238838415,-1.587747642,4016.293478,0
75353,0.982573464,1.203047852,1.772606668,0.711957467,1.453668174,1.105412405,-1.211361134,0.604047659,1.994733953,0.564091099,-0.192085236,-0.038371934,-3.26483148,0.299368961,-0.667711874,0.855944966,-1.834442433,-0.674768254,1.44236974,-0.586869092,-1.812953665,0.751842939,-0.212935315,-1.261685067,-0.979572268,-0.556544812,1.266985961,-2.481333983,4545.178486,0
65953,0.65636087,0.775423733,-1.221807093,-0.969051052,-0.659495708,0.906424587,0.999944343,-0.975155946,-0.674118979,2.172438622,0.451880242,-0.510119385,-1.199554104,-0.966034965,1.027070248,0.633763552,-1.797522555,-0.796361062,0.040510824,0.412981861,-0.112705543,-0.009394911,0.327418077,-0.695699038,0.060288884,-1.038859451,-0.501151207,0.439842927,1265.322191,0
57458,0.833807339,0.81686797,1.072196716,-0.233283983,1.650748344,0.103073042,-0.99810066,0.214799015,-1.607271204,-0.711216833,0.929877096,0.024825354,-0.388042618,-0.119831803,-1.710343267,-0.125207613,-0.053100311,1.372168403,-0.745202863,-1.112254264,-0.221830391,0.024159316,-0.458282309,-1.38786911,-0.618834496,1.802837719,-0.885763938,0.434224281,191.1979859,0
20358,-0.427755687,-0.426268557,1.012224423,1.475732679,0.975882083,-0.268052163,-0.026414999,-0.373011651,-1.179173219,2.435731859,0.560259861,-0.850769808,0.081187471,-1.563106223,0.039793452,-0.153701129,-0.525892865,-1.262862827,1.170343534,0.306510653,-0.024991865,-0.21228238,1.839228529,-0.366980857,1.081422461,-1.112953675,-0.173445014,-1.613984366,1015.434093,0
3267,-0.265546838,0.401918955,-1.681728535,-0.873668892,-0.267761136,-0.994830991,-1.61811917,0.778810769,1.5912232,0.131956147,0.330822725,-1.187807907,-1.309783266,0.13525145,0.037625544,-0.970968521,2.078946024,0.193840686,1.166802368,-1.518327485,-0.717882854,0.108840438,-0.388442141,1.004109237,-1.012318089,-0.1914044,-0.209133883,-1.405178323,3786.935872,0
82745,0.483425488,-0.721963327,-0.29550229,1.544442099,-2.435265572,-0.225773273,-0.179468358,-1.426039329,-0.447789618,-1.967255664,0.190860308,-1.246547484,-0.316602988,-0.336144361,0.745239138,1.578466417,-0.253381166,1.317666197,-1.258381179,-1.193945699,0.165298409,-0.032556936,-0.78206092,-0.223083644,1.072730516,-0.522616405,-0.321273633,-0.782074449,4342.136864,0
89588,-0.546507395,0.8455261,-0.106529105,-0.335781742,-1.668015144,-1.310203842,-1.003586468,-1.073511047,1.363825174,1.590481626,-0.568205574,-1.049104646,0.236412982,2.095050607,-0.546206948,2.026456131,1.135147459,-0.15831328,-0.101749106,-0.717476127,0.356897794,0.158814337,-0.159670358,0.058882693,-2.427515409,-1.057491822,1.235281038,1.942143434,1743.478998,0
38513,-0.51571707,1.151219641,-1.619556029,-1.121201327,-0.658176688,-0.343194048,-0.44885716,1.180019313,0.006256541,-0.463623855,-0.923702255,0.42228313,-0.576405649,0.587153767,-0.784903605,1.117103792,0.051637722,-1.081068198,0.720822478,0.194533832,-1.004626831,-1.468035247,-0.391270506,0.364337991,-0.404773684,0.767507612,0.242344843,0.279263155,762.7826911,0
157164,0.297982236,0.553363569,-0.274602327,0.603704155,0.759936982,-1.806223215,0.05991044,0.209988194,-0.974686319,0.448525279,1.355614377,0.449471838,-1.080857563,-0.95315482,-2.080103449,0.652912262,-1.201576774,0.52921718,0.776163418,0.235830412,0.037530514,-0.64007536,-0.071819862,-0.228531259,1.388458493,0.444815598,1.657423082,0.576526058,4292.811733,0
11338,0.760904743,-0.367410587,0.873183141,0.107748135,0.763100025,-1.318667228,0.827224807,1.323824613,2.001317957,-1.659169688,0.792413535,1.460525293,-0.731346223,-0.96691675,0.331047687,0.589881033,-1.76263169,0.103957639,-0.289194185,-0.850669214,-0.248306598,1.436725855,0.902209901,-1.11670212,-0.05732777,-0.497955425,0.227065183,1.229188942,1073.999645,1
131484,-0.199528673,-0.203727128,-0.39092306,0.013180261,-0.466449192,0.852805901,0.792903467,0.363744644,1.317776698,-0.753251585,-0.78914182,-0.228469057,1.336582638,0.637732445,-0.642059162,0.331008235,-1.363751138,0.47040647,-0.958627114,-1.418650054,1.205485395,-0.659347025,0.12707121,-1.653962238,0.027772251,-0.920359532,0.360787463,1.523092155,1210.129056,0
7543,-1.163189461,1.806516211,0.242133156,-0.768718261,-0.231274265,0.741394092,-2.337296287,0.509779131,-0.179516786,-1.496871923,0.064093203,0.701409195,-1.726706308,0.879325383,1.025434931,-1.762608214,0.32792402,0.578620834,1.570678387,1.206009532,0.578666781,-0.139086556,-0.591770435,1.306453507,0.777889374,0.524035986,2.179665667,0.144452779,463.9703275,0
105891,-0.735803915,-0.350710445,0.249370283,0.10045295,-0.03248135,-0.288847839,0.678318273,-0.309503383,0.996797766,-1.602993563,-1.39189273,0.047062613,1.154352521,1.858552412,0.511773213,-0.475794971,1.597120975,0.517768928,0.089372766,0.066720302,-0.769304342,0.211106145,-0.653547283,-0.635087723,0.527617344,0.435938374,0.343063449,0.456835379,4551.710778,0
164568,0.203672085,1.049994167,-0.012143411,-2.067630554,-0.218738013,0.06476879,0.206276406,-0.19362736,0.123062367,0.098039598,-0.477893834,0.299598233,1.365352725,1.156359121,1.185496411,0.819785935,-0.913674337,0.296031925,-0.178642729,-0.137215964,0.977845819,-0.171890732,-0.536093729,-0.685462412,-0.112185916,-0.145218428,-0.255341882,0.016815735,1634.289981,0
60692,0.191520964,0.338891598,-0.705182024,0.218764737,0.163633764,0.198895672,-0.560202692,0.964417458,0.437587615,0.566777469,0.535703155,0.80836743,-0.356246378,0.477144338,-0.873533061,-0.846972101,0.837848774,0.676985355,-0.588234536,0.364067511,-0.051386349,-0.565043008,-1.944565591,-1.494279063,1.318319713,1.436765376,-0.941617063,-1.974848274,860.0349222,0
44425,0.241238138,-0.334136448,0.658813975,1.2972492,-0.030041157,0.46032839,-0.880407303,-0.143235542,1.762321652,-0.546758148,0.260203789,0.582047081,0.460143886,1.42316753,0.204521089,0.155426633,-0.181721445,1.349063923,-0.201514754,-0.953951337,0.063158981,0.920668492,0.903975267,-0.137381726,0.129220461,1.570598716,-0.854398209,0.288963111,4768.270962,0
38756,0.521295291,-1.344649027,-1.587033762,-1.765428698,-1.674227149,0.353316707,-0.062428137,1.183535445,-1.519634187,-1.43715379,0.115774246,0.10843999,-0.780915147,0.074576152,0.189955225,1.156955891,-1.064849836,-0.783428373,-1.574640618,1.070920816,-0.9237327,-1.037076966,0.617097578,0.542571066,0.542474196,-0.508371222,-0.417076063,-0.546089534,1678.266581,0
18888,0.005810559,0.211600381,0.008588139,-0.406775216,-0.207561566,-1.336775878,0.230598019,-0.109853638,-0.358638891,-1.276105674,-0.883616908,-0.613575919,0.26771371,0.030066388,-0.496113987,1.172988777,0.354610932,-0.265660547,0.998993341,0.576029259,0.202218168,-2.05865681,1.557966221,-0.364265617,0.945067023,2.088358852,-0.249847087,-2.926212274,3737.681756,0
166807,0.265056045,0.091100867,1.385486341,-0.874639814,-0.022597833,-2.443083622,0.377882282,-1.179639434,0.029211016,0.371629638,-1.086450174,0.275798409,2.226441337,-1.212660248,1.23036717,0.937172273,1.591435532,0.793754239,-0.270871474,-0.2833553,0.944709859,1.288723829,0.38071296,0.350931454,-2.429219429,-0.275270515,-2.06328979,-0.779091648,1152.747548,0
47295,-0.045026823,1.806534671,-0.44737325,-1.511054034,0.989799346,-1.016888549,-0.197290089,-1.270756455,0.334493208,0.110690571,0.949985417,1.364301169,1.271150616,1.5083697,0.781336624,0.283688376,-0.075464977,-0.072813278,-2.100710436,-0.062201965,-0.24061278,-1.289935151,-1.506496957,-1.976179533,-0.719386956,-0.262329502,-0.016101979,-0.494302225,3634.402052,0
114352,1.148733483,-0.860192695,-0.727321222,-2.05287442,-0.831306132,-0.154330376,-2.52422168,-0.171736009,-1.24868639,0.388074673,1.693606707,0.175332397,-0.503522187,0.132390978,2.03073947,0.797786478,0.8295455,-1.263688381,-0.98484157,-0.239737768,1.580439938,0.724229932,0.151928078,0.170524358,-0.589699018,0.713054987,-2.727942757,0.915670559,1161.578937,0
83042,1.432342031,2.294768592,0.725516139,-1.180835917,0.203905351,0.960183669,-0.495303243,0.915739819,0.916929454,1.558405223,0.549960325,-0.395340913,-1.319222095,-0.098616931,0.694654464,-0.241395377,0.308649312,0.332850178,0.95756538,1.333231625,0.903066166,-0.387717999,0.184402966,-0.409053956,0.658790461,0.347872924,1.276676014,-0.158249355,3189.062176,0
85999,-1.189011282,0.378810529,0.163431761,-0.242376615,0.562839996,0.234359691,-1.183692342,-0.665091948,-1.153966191,0.575349547,-0.172300716,0.821400303,-0.293673143,-0.794004655,1.868885323,1.703084754,0.310367948,-0.491414555,-0.142253538,0.431274351,-0.834406517,1.502256273,0.741782147,-1.440072314,1.743279131,0.032625863,-1.888213452,-0.747486683,2204.874289,0
17955,-0.255251942,0.377829221,0.745447282,1.149137048,-0.148347179,0.534376563,2.055220969,0.731786486,-1.249803907,0.409029398,1.225033362,-1.385123391,0.273294194,1.225376325,1.846137002,-1.590770996,-0.803103164,2.120352053,-0.788785911,0.542388043,0.261433032,-0.247978669,1.797886899,-1.61840969,-1.865957452,-1.91513396,0.184688772,-1.322444835,3993.790229,0
37841,0.032724492,-0.593072134,0.038498486,-1.52271451,-1.754797885,-0.896881621,0.059312765,0.100735246,-0.250785066,2.368716465,-0.842157709,-0.359953503,0.721611926,0.98652687,-0.491548109,0.067944095,0.490815002,0.993291142,0.132391316,0.069170595,-1.376646326,-0.541395362,-1.235001025,-0.859462403,-0.416047078,-1.596045995,0.145641743,-0.231542174,3651.628883,0
70640,-0.266914712,0.314706308,-2.388292451,0.294392759,1.010069021,-0.0707289,0.741120013,0.606209776,1.895502419,-0.274784436,1.05306224,-0.98077492,-0.109215385,-0.902235938,-1.469545185,-0.47115835,-1.461757167,1.159617475,-0.298699518,-0.000234518,-0.966272705,0.887598257,0.566887874,-1.214494391,1.094235976,-1.28389265,1.342299965,0.14285356,4677.492635,0
165983,1.792922591,0.473050928,1.17991341,0.219641587,0.747141232,0.065484859,0.635127094,-0.289687173,2.54164106,2.383675381,-0.596619299,-0.121486131,1.786036319,0.51048276,1.68658621,0.682410544,0.361343672,0.041685454,0.110477016,1.879101529,-1.740275815,1.239773097,-0.16833355,0.347226649,-1.739828774,0.010552943,0.136757011,0.551494625,1883.73492,0
138429,0.223955278,0.937327292,2.070026382,1.67196296,0.22877338,-0.755676839,0.310328476,0.18300995,0.488522179,1.42388369,-0.547519587,1.246480001,0.032597047,0.795984259,0.693823068,-0.339492453,1.372530852,0.310522109,0.319578161,-0.362662113,-1.606059905,1.619630235,2.568636139,0.435159655,0.383328059,-0.51829448,-0.099236526,0.813853384,3771.921298,0
163551,-0.805371827,-0.978322208,1.284041007,0.571031464,0.040330401,-1.069559906,-0.41621762,0.938743175,-0.23819804,-0.297925409,-0.332791586,0.640879637,-0.475371151,-1.246276426,0.521274737,2.418127322,1.803934592,-0.34238398,-0.816352536,0.21932462,-0.296305416,-2.511973568,0.881966673,0.171844571,0.455564612,-0.377593257,0.315149833,-1.433049981,4844.248815,0
61476,0.59644234,1.406780856,-3.538857725,0.628599493,-1.7814249,-0.226677777,-0.543829054,-0.017171439,0.156312698,0.804838841,-0.101193517,-1.867957114,0.524541675,0.641238978,-0.448647966,0.915721944,-1.042269555,-0.838079661,-0.576066451,2.061368557,-0.189836296,-1.979931723,-0.262875714,0.376311658,0.537524785,-0.29617812,-0.527257838,0.245470897,1682.208829,0
44811,0.270974539,0.361415524,0.451088213,0.6993004,0.774656636,0.661236348,-2.0205935,-0.52485478,0.334909936,-0.215200861,0.914938225,-0.618714195,0.700054904,0.440992688,0.39715137,-0.998594779,0.441733897,-0.911753733,-0.734412624,1.327014797,0.227199372,-1.089118431,1.359312082,-1.570485315,-1.124218291,0.977579505,-0.512276742,-0.173370931,1450.731215,1
167280,0.30419292,0.608228895,-0.466745811,-0.924232015,1.486396043,-0.904951489,0.142193135,-1.817745387,1.466398725,-1.436395409,-1.304331749,-1.499064731,-0.762838065,0.623178486,1.017055671,-2.666045312,-0.70528554,2.136602519,-0.704935956,0.379295958,-0.896471007,-1.117735,-0.245708576,0.507994406,-0.040447801,0.773999191,0.214015866,-0.263222985,3845.484883,0
151222,1.807876159,-0.220942262,-1.084243754,-0.572822524,-1.11374552,-0.208192733,0.300380937,0.541532496,-1.218148412,-0.008039255,-0.604412909,1.058289178,-0.938611077,1.986710416,0.658586345,-1.137948985,0.140518046,0.396863505,-0.62797832,-1.509751845,0.833748461,-0.49316365,0.680250145,0.666737156,-1.201919232,-0.415873716,-0.293419819,0.197878826,2228.16149,0
71180,0.350785176,-0.928142638,0.122732162,1.116868162,1.345018656,1.354989634,-0.047829846,-0.771654594,1.194464805,-1.46712633,0.209649383,-0.582467165,-1.641955348,2.961659949,-0.613823424,0.561472235,1.922160835,-1.322691286,-0.290350035,2.168798148,-0.213722116,0.050770005,-0.386084089,0.27390478,1.107295718,-0.304444987,0.641362324,1.704493577,1993.86017,0
112856,-0.303661524,0.072724627,-0.148947295,-2.050799856,1.131457796,-0.519341311,0.143421869,-0.520549117,-1.426737564,0.232964752,0.557825257,0.075892821,-0.288945502,1.236230026,1.542348953,-0.263272945,0.87775144,0.961486587,-0.60782733,-0.240456725,0.31021572,0.191531933,0.074648323,-0.098111458,-1.064249683,-0.8631617,-0.881322387,-0.299521087,2728.516958,0
68450,-1.955276426,0.18729555,0.508657804,-0.682311072,-1.143195323,0.007282987,-1.206410334,-1.070857296,-0.480895709,0.800479839,-1.70484358,0.124042424,1.216758238,0.260493217,0.124828343,-0.57371851,-0.652454304,2.623184671,0.159888155,0.083906521,-3.221881299,0.553813523,1.273495134,-0.74249013,0.037499958,-0.336319622,0.952052376,0.101010687,4677.718164,0
152424,-0.165399018,-1.385428268,0.056580189,-1.330809262,-0.394143599,-0.105708081,-0.294047314,-0.230084762,-0.002570864,-0.216906495,-0.790400483,0.20585517,0.666116838,0.638241599,0.679182955,-0.723389202,-0.708819263,-1.535653829,-0.313637173,1.031814686,0.003015833,-0.697593509,-0.366820668,0.338666281,2.090852987,1.299344632,0.470241932,-1.001896847,420.1670559,0
111888,1.305969917,0.793285405,-1.120812107,0.234244042,-1.395437643,-0.187791628,-0.649853794,2.097543915,0.411145698,0.230957451,-1.748726045,-2.892739538,1.123866496,0.434027494,0.840578042,0.829826366,0.016964307,0.600284984,-0.706573474,-0.206022367,0.787154539,-0.090036422,-3.035434569,-0.382303292,1.1276837,0.918993056,0.02557797,-1.108865063,2328.963634,0
110448,-0.09116912,0.996524634,-0.576601777,-0.421608585,-0.065138336,1.668478164,0.665005916,0.35203911,-0.003604518,0.214391648,-0.699459723,0.361127437,-0.654370152,2.35174997,2.131729221,-0.331116959,0.084992775,-1.122672409,-1.925529077,0.212683263,-2.276348707,-0.062582862,-0.756027698,0.922810148,-1.768341833,0.383159739,-1.540220441,-1.158247573,551.5949841,0
14397,-2.240049899,-0.729664624,-0.737958556,0.625970475,0.448317562,0.305753309,0.040984328,-0.644138158,0.175065047,0.844349587,-0.437336607,-0.548463064,-0.163385018,0.137403829,0.414463352,-0.43513069,0.132898237,1.155510515,-0.90312062,0.064484069,0.032971136,0.016871812,1.483144376,0.277337562,-0.303799244,-1.072826363,0.83769837,-1.599501467,4418.046712,0
172627,-0.498362392,-1.02258535,-1.716483177,-0.108995161,-1.320468131,-1.5701821,-0.639812639,-0.456303392,0.04043984,0.089475522,0.502751231,0.845801189,-1.905737206,-0.414261855,-0.0522695,0.994498401,-1.489205457,-2.139438522,-0.364527811,-0.363594144,-0.789105102,-0.50555135,1.585185277,-0.168186248,0.06584718,-0.052924985,1.96251377,-0.674274227,684.3695052,0
131800,0.992688539,-0.302961377,-1.371644644,-1.54609232,0.385802775,1.528419847,-0.159950885,-1.43872975,-1.520747525,-0.314726308,-2.290981438,0.202761269,1.007868354,0.548735831,1.913712592,1.562012377,1.999102854,0.078861641,0.957594065,0.351327505,1.540628005,0.212718839,-0.716217782,-0.342719232,-0.189958102,-0.384669849,-0.464013231,1.761131422,449.4272318,0
119180,0.545817175,0.023895097,-0.21106867,-1.499867639,0.639125763,0.274813461,-1.039524676,-1.130611924,0.575135104,0.798940395,0.653268604,0.631698347,1.342741556,2.087720482,1.107993307,-1.113870121,2.097886029,0.443743814,-0.069958267,-0.634064757,-1.28716477,-1.037304207,-1.593664642,-0.158603653,0.388312842,-0.153772005,0.859106897,-0.800841597,4818.808229,0
66234,-0.839880897,-0.26417101,1.423754075,-0.006048519,0.653478656,-0.373574364,-0.328175127,-1.289516719,0.811305506,0.158558186,-0.509356936,-0.7281649,-1.066571556,-0.968644886,0.306085711,1.178141076,0.479331374,-1.384615401,-1.51332458,-1.136402662,2.161124019,1.720556955,-0.467468119,-0.153782188,0.61565897,0.790294482,-0.114640932,-0.341981001,2817.150865,0
39954,-0.565284776,-0.060917833,-0.53555708,-0.771134967,0.454502572,1.349442506,0.582686962,0.270332083,1.342653245,-2.135556829,-0.340898927,-1.128918613,1.625749425,-0.671896245,0.243081033,-0.110473504,-0.870141413,0.444063864,0.097975217,0.540831924,1.292270555,-0.878875888,0.966137279,-0.077838913,1.833419642,1.077712898,-1.096963381,-1.419773976,4129.638762,0
